Date,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,EBITDA,Net Income Avl to Common,Diluted EPS,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding
0,GT,0,0,0,0,5000000000.0,10820000000.0,19.66,6.01,1.24,0.32,1.08,0.69,5.44,1.69,7.76,4.34,5.73,15660000000.0,64.46,1990000000.0,265000000.0,1.07,975000000.0,4.11,6350000000.0,131.03,1.36,19.56,1.92,23.51,24.58,3440000.0,237020000.0
0,TSN,0,0,0,0,22750000000.0,32520000000.000004,7.97,10.27,1.41,0.57,1.83,0.81,7.89,7.17,8.09,7.17,25.56,40200000000.0,109.83,4120000000.0,2880000000.0,7.8,174000000.0,0.48,10160000000.0,81.69,1.48,33.96,-0.16,61.99,66.0,2730000.0,295920000.0
0,CRM,0,0,0,0,106110000000.0,118310000000.0,146.23,51.37,1.93,9.0,7.84,10.03,107.3,6.14,4.05,1.38,6.58,11790000000.0,16.18,1100000000.0,723480000.0,0.959,3430000000.0,4.53,4400000000.0,32.51,0.8,17.88,1.23,153.8957,138.1095,5000000.0,756700000.0
0,ADI,0,0,0,0,31670000000.0,38170000000.0,22.69,14.47,1.33,5.15,2.92,6.21,13.75,22.95,32.35,5.96,13.57,6150000000.0,16.62,2780000000.0,1400000000.0,3.76,772570000.0,2.08,6560000000.0,60.38,1.58,29.21,1.22,94.16,94.83,2660000.0,371670000.0
0,VZ,0,0,0,0,228450000000.0,342510000000.0,7.34,11.69,1.97,1.76,4.39,2.64,7.31,23.88,22.74,7.14,78.25,129650000000.0,31.6,46880000000.0,30950000000.0,7.536,1750000000.0,0.42,115700000000.0,215.96,0.95,12.59,0.72,54.288,50.763,13290000.0,4130000000.0
0,IPG,0,0,0,0,8610000000.0,10700000000.0,15.15,12.12,1.44,1.06,4.18,1.32,9.18,7.14,12.37,5.21,26.49,8090000000.0,21.01,1170000000.0,578300000.0,1.48,493200000.0,1.28,2040000000.0,90.39,0.94,5.37,0.94,22.93,23.07,3890000.0,383780000.0
0,P,0,0,0,0,2400000000.0,2720000000.0,,-32.93,-1.66,1.62,26.07,1.84,-9.98,-22.64,-21.26,-17.87,-68.05,1480000000.0,5.86,-272450000.0,-375150000.0,-1.49,420790000.0,1.58,250270000.0,41.96,2.73,0.34,-0.8,9.01,7.55,9960000.0,269740000.0
0,GPS,0,0,0,0,10630000000.0,10260000000.0,12.11,10.23,0.87,0.64,3.18,0.62,5.28,5.43,8.38,11.05,28.48,16480000000.0,42.43,1940000000.0,895000000.0,2.28,1610000000.0,4.18,1250000000.0,37.4,1.96,8.68,0.17,28.89,30.25,4640000.0,384710000.0
0,CIM,0,0,0,0,3300000000.0,21690000000.0,5.87,7.95,-4.26,4.8,0.9,31.53,,87.8,86.2,2.74,16.71,687890000.0,3.67,,566360000.0,3.009,220010000.0,1.18,18650000000.0,510.86,1.17,19.52,0.6,18.5529,18.3103,1000000.0,187010000.0
0,ROST,0,0,0,0,35900000000.0,34340000000.000004,23.68,21.13,1.9,2.44,11.29,2.33,14.21,10.41,14.21,22.79,50.89,14720000000.0,39.26,2420000000.0,1530000000.0,4.06,1390000000.0,3.71,397210000.0,12.47,1.71,8.52,0.62,96.56,86.8,2730000.0,373370000.0
0,CAMP,0,0,0,0,694520000.0,675190000.0,26.22,14.07,1.4,1.83,3.5,1.78,21.76,3.88,4.11,1.84,7.42,378990000.0,10.75,31030000.0,14700000.0,0.76,305000000.0,8.77,268980000.0,128.25,4.39,5.7,1.5,22.58,22.47,34760000.0,34760000.0
0,AMAT,0,0,0,0,34870000000.0,37930000000.0,10.86,8.35,0.49,2.03,5.11,2.2,7.13,19.87,28.34,16.49,44.0,17210000000.0,16.62,5320000000.0,3420000000.0,3.27,3980000000.0,4.05,5310000000.0,77.77,2.52,6.94,1.1,40.04,47.63,11750000.0,982990000.0
0,EQT,0,0,0,0,12280000000.0,24710000000.0,,20.56,1.97,3.02,1.05,6.07,8.26,-6.5,36.29,4.13,1.35,4070000000.000001,17.46,2990000000.0,-264780000.0,-1.14,698030000.0,2.64,8529999999.999999,51.09,0.76,44.18,0.38,47.54,50.57,2890000.0,264330000.0
0,BIIB,0,0,0,0,69360000000.0,71610000000.0,24.45,12.62,1.74,5.39,5.66,5.56,10.41,23.06,48.01,16.9,26.41,12870000000.0,61.19,6880000000.0,2970000000.0,14.08,3220000000.0,16.01,5930000000.0,48.38,2.36,60.87,1.53,344.45,312.95,1410000.0,201440000.0
0,MUR,0,0,0,0,5620000000.0,7890000000.0,,12.85,-0.37,2.37,1.2,3.32,5.68,-5.85,13.72,2.03,-2.83,2370000000.0,13.74,1390000000.0,-136470000.0,-0.81,901310000.0,5.21,2910000000.0,62.23,1.46,27.0,2.65,31.77,31.27,1390000.0,173050000.0
0,NKE,0,0,0,0,121540000000.0,126630000000.0,60.64,24.37,2.19,3.26,13.57,3.4,23.26,5.57,12.54,12.66,19.78,37280000000.0,23.12,5440000000.0,2080000000.0,1.26,4270000000.0,2.69,3490000000.0,38.77,2.31,5.64,0.77,82.69,75.39,6690000.0,1270000000.0
0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,WYNN,0,0,0,0,12710000000.0,19920000000.0,23.3,13.42,1.15,1.89,7.36,2.96,11.13,7.77,18.42,6.55,65.93,6730000000.0,64.88,1790000000.0,522900000.0,5.02,1500000000.0,13.96,8310000000.000001,456.84,1.08,15.89,0.96,134.91,164.75,2580000.0,108640000.0
0,MO,0,0,0,0,119560000000.0,129880000000.0,11.39,14.55,1.55,6.17,7.59,6.7,12.86,54.69,51.01,14.22,74.98,19390000000.0,10.19,10100000000.0,10590000000.0,5.57,1430000000.0,0.76,13900000000.0,87.78,0.65,8.35,0.48,60.77,58.76,6810000.0,1890000000.0
0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,MMM,0,0,0,0,120490000000.0,136470000000.0,28.42,18.36,2.16,3.67,11.62,4.16,16.0,13.44,21.05,12.21,40.11,32830000000.0,55.14,8529999999.999999,4410000000.0,7.23,3190000000.0,5.43,14540000000.0,139.39,1.56,17.67,1.18,210.82,205.86,2170000.0,586610000.0
0,DOW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SLM,0,0,0,0,4650000000.0,7300000000.0,13.53,8.91,0.45,4.46,2.0,7.01,,34.48,52.5,1.64,14.19,1040000000.0,2.41,,345980000.0,0.79,2050000000.0,4.7,4220000000.0,154.55,1.41,5.35,1.05,11.52,11.53,2210000.0,435380000.0
0,LUV,0,0,0,0,32890000000.0,34840000000.0,9.38,11.41,0.84,1.55,3.29,1.64,8.26,16.93,15.31,8.08,38.87,21270000000.0,36.18,4220000000.0,3600000000.0,6.12,3690000000.0,6.43,3540000000.0,35.44,0.7,17.45,1.57,61.74,55.87,4240000.0,573020000.0
0,BBT,0,0,0,0,38460000000.0,65160000000.0,14.44,11.44,1.77,3.55,1.44,6.02,,26.84,39.07,1.32,9.73,10820000000.0,13.82,,2730000000.0,3.44,3930000000.0,5.08,28050000000.0,,,34.51,1.12,50.78,52.05,3120000.0,774450000.0
0,DLPH,0,0,0,0,2110000000.0,3630000000.0,6.64,4.93,1.67,0.42,13.45,0.72,4.5,6.33,12.29,11.41,42.29,5020000000.0,56.63,807000000.0,318000000.0,3.58,370000000.0,4.17,1530000000.0,476.88,1.59,1.77,,33.64,44.04,1120000.0,88790000.0
0,SKS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,DHI,0,0,0,0,14890000000.0,17310000000.0,11.6,8.54,0.47,0.95,1.73,1.1,8.62,8.32,12.38,9.52,16.12,15720000000.0,41.79,2010000000.0,1310000000.0,3.41,1140000000.0,3.01,3090000000.0,35.28,7.51,22.81,1.22,43.18,43.12,4140000.0,376400000.0
0,ICE,0,0,0,0,43140000000.0,15160000000.0,17.61,19.39,1.71,9.07,2.57,3.19,5.11,52.82,54.0,1.97,15.5,4750000000.0,8.16,2970000000.0,2510000000.0,4.27,532000000.0,4.62,6920000000.0,41.07,0.98,29.28,0.38,76.07,74.01,2280000.0,573440000.0
0,RSH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,DVN,0,0,0,0,19560000000.0,29810000000.0,,13.59,0.31,1.44,2.47,2.19,10.14,-1.81,3.16,0.96,-1.05,13610000000.0,26.19,2940000000.0,-406000000.0,-0.48,1460000000.0,2.87,6070000000.0,47.23,1.65,15.58,2.98,40.96,40.34,6220000.0,508800000.0
0,NI,0,0,0,0,9190000000.0,17680000000.0,33.08,18.61,3.24,1.82,1.81,3.51,12.4,5.2,17.76,2.86,5.47,5040000000.0,14.82,1430000000.0,261000000.0,0.765,69900000.0,0.19,8289999999.999999,151.75,0.51,13.97,0.21,26.188,25.402,3380000.0,363040000.0
0,PLD,0,0,0,0,42660000000.0,46850000000.0,19.14,35.95,-5.44,15.27,2.28,16.77,25.36,67.36,36.32,2.13,10.98,2790000000.0,5.25,1850000000.0,1870000000.0,3.47,527830000.00000006,0.99,9430000000.0,50.34,1.93,29.19,1.04,66.53,65.0,3490000.0,629520000.0
0,TER,0,0,0,0,6310000000.0,5690000000.0,36.63,13.07,1.17,3.16,3.66,2.85,10.19,9.29,22.63,9.48,9.79,2000000000.0,10.25,558560000.0,185500000.0,0.92,1190000000.0,6.4,372900000.0,21.43,4.19,9.26,1.2,38.39,39.6,2460000.0,186440000.0
0,NSC,0,0,0,0,50880000000.0,60750000000.0,9.08,17.99,1.18,4.64,3.07,5.55,12.4,52.36,34.85,6.75,39.26,10950000000.0,38.53,4900000000.0,5730000000.0,20.0,430000000.0,1.54,9930000000.0,59.94,0.81,59.13,1.53,179.28,158.95,1740000.0,280030000.0
0,TWC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,LEG,0,0,0,0,5280000000.0,6460000000.0,19.58,13.69,1.96,1.28,4.66,1.57,11.69,6.83,10.49,7.81,25.01,4130000000.0,30.52,552700000.0,282700000.0,2.07,446400000.0,3.43,1450000000.0,128.63,1.9,8.67,0.76,44.94,43.87,1100000.0,130160000.0
0,FOSL,0,0,0,0,987790000.0,1220000000.0,,32.26,3.19,0.36,1.92,0.44,8.05,-5.13,2.94,3.18,-23.63,2760000000.0,56.51,150960000.0,-141350000.0,-2.91,241800000.0,4.9,396090000.0,76.64,2.11,10.44,-1.23,23.25,22.44,1740000.0,49390000.0
0,DELL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SCHL,0,0,0,0,1480000000.0,1280000000.0,,23.68,3.28,0.89,1.22,0.77,10.73,-0.16,5.24,2.97,-0.21,1660000000.0,47.43,118800000.0,-2600000.0,-0.07,269800000.0,7.69,15700000.0,1.3,1.59,34.47,0.83,43.07,42.84,33430000.0,33430000.0
0,EA,0,0,0,0,33370000000.0,30690000000.0,49.25,20.24,1.72,6.9,6.35,6.34,27.11,14.3,20.48,7.93,14.2,4840000000.0,15.75,1130000000.0,692000000.0,2.22,4970000000.0,16.31,993000000.0,18.88,3.84,17.25,0.81,117.11,128.4,4420000.0,304820000.0
0,UTX,0,0,0,0,106360000000.0,129280000000.0,20.93,16.91,2.15,1.7,3.35,2.06,12.27,8.09,13.18,5.26,16.95,62690000000.0,79.4,10540000000.0,5070000000.0,6.35,11070000000.0,14.0,28310000000.0,84.57,1.46,39.68,1.04,136.77,129.35,3590000.0,800090000.0
0,SEE,0,0,0,0,5810000000.0,9330000000.0,9.48,12.79,0.68,1.25,,2.01,11.84,14.37,14.16,6.58,,4650000000.0,27.06,788600000.0,-42200000.0,3.86,180100000.0,1.13,3340000000.0,,1.11,-2.33,0.64,40.19,42.46,1830000.0,158810000.0
0,KLAC,0,0,0,0,15020000000.0,14850000000.0,19.02,10.32,1.03,3.72,9.34,3.68,9.28,19.87,38.08,17.23,54.45,4040000000.0,25.82,1600000000.0,802270000.0,5.1,2880000000.0,18.45,2240000000.0,138.07,3.73,10.39,1.67,106.97,108.59,1600000.0,154840000.0
0,CLF,0,0,0,0,3530000000.0,5190000000.0,8.0,7.23,-2.49,1.43,,2.1,7.93,18.0,22.77,13.82,,2470000000.0,8.31,654000000.0,593000000.0,1.48,802500000.0,2.69,2310000000.0,,3.26,-1.03,2.38,11.35,9.22,11570000.0,297950000.0
0,DG,0,0,0,0,28190000000.0,30070000000.0,16.5,15.75,1.14,1.15,4.42,1.22,11.97,7.06,8.48,10.4,28.79,24590000000.0,91.3,2510000000.0,1740000000.0,6.432,265290000.00000003,1.0,2780000000.0,43.56,1.55,24.02,0.72,108.2106,100.1236,2110000.0,265530000.0
0,FMC,0,0,0,0,11500000000.0,14980000000.0,11.71,12.56,0.51,2.8,3.84,3.65,13.1,23.96,24.46,7.98,8.89,4100000000.0,30.46,1140000000.0,216500000.0,7.29,326400000.0,2.42,3070000000.0,101.38,1.63,22.25,1.34,86.65,86.07,1010000.0,134630000.0
0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,LRCX,0,0,0,0,21840000000.0,20800000000.0,10.89,8.15,0.74,1.97,3.46,1.88,5.87,21.49,29.03,16.34,35.75,11080000000.0,68.53,3540000000.0,2380000000.0,13.17,4950000000.0,31.41,2440000000.0,37.53,2.9,41.44,1.32,158.99,180.76,2750000.0,152290000.0
0,HON,0,0,0,0,117730000000.0,129250000000.0,73.81,17.95,1.9,2.78,6.69,3.06,14.93,3.88,17.77,8.13,8.85,42280000000.0,56.04,8660000000.0,1640000000.0,2.15,9850000000.0,13.26,17079999999.999998,96.1,1.38,23.7,1.08,161.69,150.91,2650000.0,742610000.0
0,NWSA,0,0,0,0,7740000000.0,8870000000.0,,26.23,1.55,0.86,0.82,0.98,10.29,-16.78,6.26,2.29,-13.38,9020000000.0,15.49,862000000.0,-1520000000.0,-2.602,2030000000.0,3.49,1950000000.0,18.6,1.33,15.95,1.89,12.969,14.856,3240000.0,385200000.0
0,AMT,0,0,0,0,64780000000.0,85680000000.0,58.27,40.93,5.75,9.38,11.68,12.4,20.91,16.61,33.34,4.41,14.66,6910000000.0,15.93,4100000000.0,1100000000.0,2.522,834500000.0,1.89,21110000000.0,295.88,0.45,12.58,0.87,147.061,142.939,1560000.0,440840000.0
0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,WHR,0,0,0,0,6860000000.0,13930000000.0,,6.52,0.78,0.32,2.88,0.66,6.97,-2.62,6.25,4.21,-12.08,21170000000.0,297.55,2000000000.0,-555000000.0,-7.81,1060000000.0,16.37,6840000000.0,204.52,0.92,36.89,1.59,122.6,141.15,1190000.0,64560000.0
0,XYL,0,0,0,0,13120000000.0,16480000000.0,35.8,21.48,1.98,2.62,5.22,3.29,18.75,7.39,12.56,5.64,14.99,5010000000.0,27.85,879000000.0,370000000.0,2.04,321000000.0,1.79,2540000000.0,100.43,1.43,13.99,0.78,78.766,73.991,1020000.0,179620000.0
0,GIS,0,0,0,0,26530000000.0,42230000000.0,12.39,13.73,2.42,1.65,4.26,2.63,12.46,13.19,17.27,6.57,34.14,16070000000.0,27.59,3390000000.0,2120000000.0,3.59,432900000.0,0.73,15610000000.0,212.51,0.58,10.44,0.91,45.17,44.47,4510000.0,596230000.0
0,HD,0,0,0,0,224880000000.0,246690000000.0,23.18,19.1,1.4,2.16,111.99,2.37,14.29,9.45,14.52,20.54,354.27,104320000000.0,90.2,17260000000.0,9850000000.0,8.48,3490000000.0,3.05,25500000000.0,1269.19,1.13,1.75,1.19,205.13,193.82,3970000.0,1140000000.0
0,ADP,0,0,0,0,63440000000.0,65980000000.00001,39.62,24.46,1.98,4.76,18.39,4.95,22.61,12.16,19.07,4.28,43.59,13330000000.0,30.25,2920000000.0,1620000000.0,3.66,2170000000.0,4.96,2000000000.0,57.88,1.05,7.88,0.97,147.57,134.26,1790000.0,437440000.0
0,NYX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,XL,0,0,0,0,,14090000000.0,-0.0,,,0.0,0.0,1.21,-239.71,-4.67,-1.41,-0.16,-4.24,11620000000.0,45.21,-58780000.0,-543220000.0,-2.11,5520000000.0,21.34,3220000000.0,28.58,0.52,37.33,0.06,57.19,56.06,1500000.0,258790000.00000003
0,EXPE,0,0,0,0,17790000000.0,19760000000.0,68.58,18.9,1.35,1.67,4.49,1.85,17.07,2.54,5.74,1.95,4.27,10670000000.0,70.42,1160000000.0,270960000.0,1.74,4560000000.0,30.53,4230000000.000001,75.93,0.74,26.52,1.34,129.51,122.34,1520000.0,136650000.0
0,CL,0,0,0,0,56460000000.0,62640000000.0,26.05,20.27,3.37,3.58,,3.98,14.04,13.97,25.11,19.6,,15750000000.0,17.98,4460000000.0,2200000000.0,2.5,916000000.0,1.06,6880000000.0,,1.06,-0.6,0.49,66.99,66.11,3200000.0,867740000.0
0,ACN,0,0,0,0,105690000000.0,104150000000.0,26.42,20.77,2.79,2.67,10.79,2.63,15.39,10.26,14.76,15.49,41.25,39570000000.0,62.97,6770000000.0,4060000000.0,6.24,5060000000.0,7.91,25010000.0,0.23,1.34,15.29,1.04,170.28,161.21,1900000.0,640750000.0
0,SD,0,0,0,0,403910000.0,371320000.0,,27.9,6.62,1.25,0.52,1.15,4.36,-31.57,-17.8,-3.34,-12.43,323780000.0,9.35,85200000.0,-102210000.0,-2.95,30120000.0,0.85,,,0.48,22.1,0.33,12.99,14.92,35310000.0,35310000.0
0,KSU,0,0,0,0,10810000000.0,14410000000.0,11.23,15.1,1.32,4.1,2.31,5.46,11.35,36.91,35.56,6.4,20.54,2640000000.0,25.61,1270000000.0,973500000.0,9.42,61100000.0,0.6,2690000000.0,53.9,1.2,45.74,0.56,116.18,111.34,1030000.0,102160000.0
0,TEG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SNDK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,QDEL,0,0,0,0,2490000000.0,2590000000.0,111.17,21.74,0.46,5.68,6.73,5.91,20.09,4.63,19.84,9.35,6.97,438080000.0,12.39,128880000.0,20270000.0,0.57,38670000.0,0.99,134380000.0,36.43,1.1,9.46,1.42,69.19,64.66,39050000.0,39050000.0
0,CTL,0,0,0,0,23060000000.0,60230000000.0,11.78,17.35,-1.07,1.09,1.0,2.84,8.01,7.62,13.66,2.89,8.96,21200000000.0,23.83,7520000000.0,1620000000.0,1.812,700000000.0,0.65,37310000000.0,162.32,0.99,21.31,0.6,22.131,19.541,10260000.0,1080000000.0
0,VAR,0,0,0,0,9750000000.0,9370000000.0,68.98,22.38,3.03,3.38,6.51,3.24,15.68,4.96,18.2,10.55,9.89,2890000000.0,31.5,597600000.0,143200000.0,1.54,542300000.0,5.92,18200000.0,1.21,1.59,16.36,0.95,111.1,116.25,91550000.0,91550000.0
0,GM,0,0,0,0,46400000000.0,131870000000.0,,5.63,0.53,0.32,1.27,0.91,6.58,-3.26,5.56,2.18,-3.11,144200000000.0,101.62,20040000000.0,-1300000000.0,-3.346,18010000000.0,12.77,99280000000.0,256.97,0.88,25.84,1.68,34.924,37.829,12040000.0,1410000000.0
0,BBRY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,WPX,0,0,0,0,8109999999.999999,10820000000.0,,21.23,1.19,4.2,2.09,5.59,22.35,-19.65,-14.22,-2.18,-13.06,1930000000.0,4.85,484000000.0,-553000000.0,-1.0,103000000.0,0.25,2150000000.0,54.74,0.58,9.25,2.86,18.84,17.84,5520000.0,420010000.0
0,COL,0,0,0,0,22120000000.0,29620000000.0,22.15,17.27,1.6,2.57,3.26,3.45,16.36,11.7,16.84,4.93,16.2,8590000000.0,52.53,1810000000.0,1000000000.0,6.08,621000000.0,3.78,7180000000.0,105.66,1.65,41.33,0.69,138.96,136.62,1190000.0,164370000.0
0,DDS,0,0,0,0,1970000000.0,2730000000.0,8.1,11.59,1.67,0.3,1.18,0.42,5.28,3.84,4.5,4.98,15.24,6500000000.0,230.46,516870000.0,249780000.0,8.86,116550000.0,4.24,802750000.0,47.94,1.71,60.95,0.17,76.53,80.88,23460000.0,23460000.0
0,ISRG,0,0,0,0,59580000000.0,59490000000.0,77.24,42.72,3.21,17.28,10.16,17.26,45.23,23.18,35.15,12.52,15.36,3450000000.0,30.64,1320000000.0,799100000.0,6.78,2930000000.0,25.78,,,5.98,51.54,0.97,553.22,495.25,113750000.0,113750000.0
0,MON,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,PM,0,0,0,0,132880000000.0,157560000000.0,20.75,16.13,2.34,4.37,,5.18,12.26,21.12,39.14,18.73,,30390000000.0,19.57,12850000000.0,6400000000.0,4.12,6590000000.0,4.24,31670000000.0,,1.15,-7.66,0.62,80.87,83.92,5580000.0,1550000000.0
0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,CCL,0,0,0,0,41830000000.0,51520000000.0,15.22,12.81,1.17,2.24,1.78,2.76,9.5,17.15,18.39,5.21,13.13,18680000000.0,26.2,5420000000.0,3200000000.0,3.93,526000000.0,0.75,9640000000.0,39.09,0.22,33.66,1.19,63.01,62.15,3720000.0,527000000.0
0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NDAQ,0,0,0,0,13720000000.0,17440000000.0,18.54,15.8,1.43,3.28,2.48,4.17,13.27,18.16,26.6,4.66,13.65,4180000000.0,25.1,1310000000.0,759000000.0,4.5,482000000.0,2.93,3850000000.0,69.42,0.93,33.69,0.54,90.63,90.77,164510000.0,164510000.0
0,WLP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ATVI,0,0,0,0,57010000000.0,60100000000.0,113.81,24.6,1.97,7.84,5.51,8.27,26.81,6.96,21.15,5.53,5.05,7270000000.0,9.59,2240000000.0,506000000.0,0.66,4970000000.0,6.52,4390000000.0,42.47,2.98,13.57,1.05,77.55,73.5,6340000.0,762410000.0
0,AIV,0,0,0,0,7360000000.0,11430000000.0,19.04,163.93,6.94,7.39,4.67,11.47,19.34,37.42,21.59,2.11,24.65,996500000.0,6.37,590800000.0,363870000.0,2.33,46700000.0,0.3,4260000000.0,242.65,0.59,9.47,0.71,43.93,42.03,1280000.0,157350000.0
0,BWA,0,0,0,0,8260000000.0,10730000000.0,15.55,8.36,1.17,0.79,2.09,1.02,6.16,5.11,12.53,8.61,15.07,10480000000.0,50.05,1740000000.0,535600000.0,2.54,361900000.0,1.73,2170000000.0,53.6,1.59,18.96,2.02,43.94,47.19,2040000.0,208870000.0
0,TAP,0,0,0,0,13430000000.0,23650000000.0,8.54,12.34,1.73,1.23,0.99,2.17,9.7,14.5,14.82,3.32,12.25,10880000000.0,50.44,2440000000.0,1580000000.0,7.28,792900000.0,3.67,10870000000.0,78.76,0.66,62.91,0.77,64.31,66.39,2220000.0,195620000.0
0,DD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GES,0,0,0,0,1680000000.0,1570000000.0,1039.0,15.62,4.45,0.67,1.98,0.63,9.11,0.1,4.26,4.22,0.67,2510000000.0,31.03,172850000.0,1730000.0,0.02,219060000.0,2.7,40450000.0,4.64,2.24,10.51,-0.21,22.62,22.71,81030000.0,81030000.0
0,OMC,0,0,0,0,15830000000.0,20000000000.0,14.24,12.21,1.83,1.03,6.82,1.3,8.5,7.45,13.5,5.85,41.9,15390000000.0,66.92,2350000000.0,1150000000.0,4.96,1920000000.0,8.55,4970000000.0,163.47,0.89,10.35,0.79,69.47,71.93,2350000.0,224370000.0
0,ZION,0,0,0,0,10050000000.0,13400000000.0,16.01,12.46,1.31,3.68,1.43,4.9,,26.29,41.57,1.09,9.36,2740000000.0,13.83,,681000000.0,3.23,1960000000.0,10.08,4610000000.0,,,36.11,1.53,52.3,53.8,2040000.0,194400000.0
0,DUK,0,0,0,0,59010000000.0,113730000000.0,20.96,16.67,4.17,2.49,1.39,4.8,11.1,11.73,24.93,2.68,6.66,23670000000.0,33.77,10250000000.0,2780000000.0,3.95,306000000.0,0.43,56040000000.0,131.82,0.66,59.7,-0.07,80.93,78.91,3560000.0,712360000.0
0,NILE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,AMZN,0,0,0,0,881310000000.0,928090000000.0,143.1,71.31,1.9,4.23,25.15,4.46,44.99,3.02,3.55,4.16,21.56,208130000000.0,430.45,20630000000.0,6270000000.0,12.627,27050000000.0,55.46,45790000000.0,130.84,1.07,71.86,1.81,1951.0863,1735.3146,4840000.0,487740000.0
0,ETFC,0,0,0,0,13380000000.0,17530000000.0,18.48,12.72,0.64,4.87,2.19,6.38,,28.12,46.13,1.26,11.38,2750000000.0,10.25,,749000000.0,2.79,1360000000.0,5.14,4300000000.0,62.25,1.22,23.56,1.21,55.35,59.74,2690000.0,259620000.0
0,MU,0,0,0,0,49150000000.0,48620000000.0,3.68,4.3,0.16,1.62,1.52,1.6,2.47,46.51,49.43,23.86,53.72,30390000000.0,26.38,19650000000.0,14140000000.0,11.51,6800000000.0,5.87,4640000000.0,13.98,2.79,27.86,0.92,46.5577,51.8816,35650000.0,1160000000.0
0,TJX,0,0,0,0,67910000000.0,67830000000.0,23.47,20.25,1.94,1.8,13.03,1.8,13.64,7.88,11.12,19.41,60.91,37740000000.0,60.06,4970000000.0,2970000000.0,4.68,2870000000.0,4.63,2230000000.0,42.7,1.64,8.42,0.57,109.69,95.59,3370000.0,618760000.0
0,EFX,0,0,0,0,14850000000.0,17920000000.0,29.66,19.58,5.26,4.35,4.61,5.25,18.24,14.77,19.85,5.98,16.19,3420000000.0,28.42,982800000.0,504400000.0,4.16,327400000.0,2.72,2630000000.0,80.26,1.4,26.77,1.02,133.11,124.42,120410000.0,120410000.0
0,FITB,0,0,0,0,18970000000.0,34510000000.0,7.49,10.47,1.89,2.57,1.3,4.68,,38.17,47.2,2.0,17.2,7370000000.0,10.54,,2710000000.0,3.8,3280000000.0,4.91,17540000000.0,,,21.97,1.31,29.06,30.48,5430000.0,666340000.0
0,AON,0,0,0,0,37320000000.0,43860000000.0,48.01,16.79,1.47,3.42,8.22,4.02,19.32,7.41,17.71,4.43,17.19,10900000000.0,43.55,2270000000.0,834000000.0,3.2,561000000.0,2.31,6610000000.0,143.14,1.07,18.7,0.64,151.26,144.09,242660000.0,242660000.0
0,JNJ,0,0,0,0,374810000000.0,387120000000.0,277.75,16.19,2.28,4.65,5.96,4.8,14.47,1.7,24.44,8.0,2.04,80680000000.0,30.07,26760000000.0,1370000000.0,0.5,18140000000.0,6.76,32080000000.0,51.01,1.65,23.45,0.53,137.96,129.3,6100000.0,2680000000.0
0,NEE,0,0,0,0,82310000000.0,116530000000.0,10.1,20.85,2.37,4.91,2.49,6.96,13.9,49.1,33.36,3.71,23.66,16750000000.0,35.61,8380000000.000001,8220000000.000001,17.282,478000000.0,1.01,32570000000.0,90.03,0.58,70.02,-0.04,170.791,166.0,1690000.0,471600000.0
0,AVB,0,0,0,0,24990000000.0,31920000000.0,28.66,38.3,14.2,11.1,2.4,14.18,22.07,38.74,36.8,2.83,8.43,2250000000.0,16.34,1450000000.0,869620000.0,6.31,101560000.0,0.74,7570000000.0,72.77,0.92,75.43,0.59,182.04,171.96,138220000.0,138220000.0
